record_id,source_path,classification,suggested_device_type,device_type_confidence,confidence,reasons,conflicts,requires_review
2cfef73c630abc3f,SoundBars/Yarra/Yarra_3DX.ir,device_family,soundbar,0.74,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
e3610b61246f0bb1,_Converted_/IR_Plus/E/EIKI/LC-360.ir,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
9bee004de6eb486b,_Converted_/IR_Plus/E/EIKI/LC-4200.ir,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
81e5448b44fc560b,_Converted_/IR_Plus/E/EIKI/LC-SVGA860.ir,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
eb67ae9df9314a3b,_Converted_/IR_Plus/E/EIKI/LC-XGA98OUE.ir,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
8d32b6b1b80d76f7,_Converted_/IR_Plus/H/HARMAN KARDON/AVR.ir,unknown,receiver,0.74,0.2,"[""evidências insuficientes para classificação segura""]",[],True
616beb3744301e85,_Converted_/IR_Plus/T/TOSHIBA/VX-990.ir,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
5c214a390e2af815,_Converted_/Power_off.ir,unknown,,0.0,0.2,"[""evidências insuficientes para classificação segura""]",[],True
3c92fb5c568acf14,_Converted_/Pronto/R/RFT/GEN_SAT_1.ir,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
787a6b3245f706ea,_Converted_/Pronto/R/RFT/GEN_TV.ir,unknown,,0.0,0.2,"[""evidências insuficientes para classificação segura""]",[],True
f962eef0f83bcbca,_Converted_/Pronto/S/Sony/RDR-VX530.ir,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
351692f39ae80fab,inventory.csv#0,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
0bb9f0b171632c7e,inventory.csv#1,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
c2ef2391c32e9b27,inventory.csv#10,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
12583f3cc86f329b,inventory.csv#100,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
4ca81ad4908f3e66,inventory.csv#1000,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
c878e6fe6cdda718,inventory.csv#1001,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
3b4b932d887b7c82,inventory.csv#1002,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
20b36248b46a8e28,inventory.csv#1003,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
874ce0a11bcef9e6,inventory.csv#1004,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
3195af4d13f83983,inventory.csv#1005,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
2581d752a653ae48,inventory.csv#1006,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
aea96fc1dbd4e894,inventory.csv#1007,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
25faee5a7f49cc0e,inventory.csv#1008,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
6832b0b8190dd073,inventory.csv#1009,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
8ba2da5ad39a931c,inventory.csv#101,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
61ed7318935c0fbc,inventory.csv#1010,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
f5e4c2c21ec28f0c,inventory.csv#1011,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
bd1a9762292479a2,inventory.csv#1012,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
83735355f390fd52,inventory.csv#1013,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
1219cb62b03e3d3c,inventory.csv#1014,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
4816d1a0e360b607,inventory.csv#1015,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
45fc54fd758c1236,inventory.csv#1016,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
faca0d9b600964c9,inventory.csv#1017,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
c687e09c6a75f031,inventory.csv#1018,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
7450e8c7d2e7629f,inventory.csv#1019,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
d2eb7667858f1af2,inventory.csv#102,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
7b3b9a6fc5a7965e,inventory.csv#1020,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
d6e8f44feb6e826a,inventory.csv#1021,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
b395045f050a42f8,inventory.csv#1022,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
a3be182e28d53a58,inventory.csv#1023,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
b007c1314db43cda,inventory.csv#1024,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
06ec8f05d67baecd,inventory.csv#1025,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
11335c923fe73277,inventory.csv#1026,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
f5ea749124302c7a,inventory.csv#1027,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
48d2de547d2d3875,inventory.csv#1028,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
27c24d386de15ca3,inventory.csv#1029,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
ccab2517007dd1fa,inventory.csv#103,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
1dff35c26e6f385e,inventory.csv#1030,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
1de8429d8ddea061,inventory.csv#1031,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
a390910ea95d339c,inventory.csv#1032,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
dfab9b2f9128e4c8,inventory.csv#1033,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
266fe582a31e119f,inventory.csv#1034,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
ca9602edf9c700ba,inventory.csv#1035,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
679a99025e653ea8,inventory.csv#1036,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
16ff9b81fea971db,inventory.csv#1037,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
05cf276e182e419a,inventory.csv#1038,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
f63632d6a784f501,inventory.csv#1039,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
4f1abb685dfae43b,inventory.csv#104,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
225eea64b5f0d090,inventory.csv#1040,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
591669ac68c945b7,inventory.csv#1041,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
b514a993cd207b2a,inventory.csv#1042,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
1d5b8fed25c6ae9b,inventory.csv#1043,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
12233dc283c3e6fe,inventory.csv#1044,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
33208b7fac3bf07d,inventory.csv#1045,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
215198e5cba77906,inventory.csv#1046,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
a2a847da8dacd10c,inventory.csv#1047,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
c8fbe41066fd445f,inventory.csv#1048,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
359f580dd99f3f89,inventory.csv#1049,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
5bf4e7623afa5287,inventory.csv#105,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
496879fd7ef5ed6d,inventory.csv#1050,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
d686c8cd8adfacbf,inventory.csv#1051,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
c11a1f87732a23b9,inventory.csv#1052,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
3078a55dd0c8821b,inventory.csv#1053,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
3a53d28ff5e74baa,inventory.csv#1054,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
5bee0bd1777ddc97,inventory.csv#1055,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
00b9cdacae0a43cb,inventory.csv#1056,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
d6cc38a6c2d690f3,inventory.csv#1057,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
b7c51bc234af0c4c,inventory.csv#1058,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
ce65ae714c6e7e65,inventory.csv#1059,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
344473c6b34ab8bd,inventory.csv#106,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
05b9ae1a07e6bb17,inventory.csv#1060,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
a2feeb9057880738,inventory.csv#1061,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
d7aef254b7940df2,inventory.csv#1062,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
27ad50b7a1c9299a,inventory.csv#1063,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
7c0fb1a0f69f8845,inventory.csv#1064,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
65fdf7e7bf55f7fd,inventory.csv#1065,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
18ac95d1b7634c51,inventory.csv#1066,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
f2fa5574b3b7ae20,inventory.csv#1067,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
8282d66fc992579f,inventory.csv#1068,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
df54696d4deca971,inventory.csv#1069,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
aee8781b15198c51,inventory.csv#107,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
5aaaf6f3daaebf73,inventory.csv#1070,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
29488c95376ad506,inventory.csv#1071,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
1104e2f0e3b7969c,inventory.csv#1072,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
4379fad16a3f38ee,inventory.csv#1073,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
e179bb0614aeeb9b,inventory.csv#1074,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
6aebb477169505ae,inventory.csv#1075,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
1c2a3cb27345fd9e,inventory.csv#1076,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
7ace497bc97450c1,inventory.csv#1077,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
beb2af8c4a7d794d,inventory.csv#1078,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
341c36667fbb5049,inventory.csv#1079,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
3e7da7e78d753ceb,inventory.csv#108,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
a16d27bca6adc428,inventory.csv#1080,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
f1551f8fb8f72e80,inventory.csv#1081,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
1dfa3b9641aecc18,inventory.csv#1082,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
531d405b90f70f84,inventory.csv#1083,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
de893209723154b6,inventory.csv#1084,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
1032d0c4fc0189e1,inventory.csv#1085,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
9ef7a8cad71dacf9,inventory.csv#1086,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
f29ed0de27816d8c,inventory.csv#1087,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
4d93336a78c088a8,inventory.csv#1088,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
379f08064e1e4870,inventory.csv#1089,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
04050a6be239dc51,inventory.csv#109,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
0572a80dcfcd9bc1,inventory.csv#1090,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
f5cd06ba4b34cdf0,inventory.csv#1091,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
1a2587d9ce220d7c,inventory.csv#1092,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
61201efdd0111055,inventory.csv#1093,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
c660399b6e980267,inventory.csv#1094,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
b9727c73b731a2a7,inventory.csv#1095,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
08c15abd89e7bfbb,inventory.csv#1096,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
25ab0403fa38f2e9,inventory.csv#1097,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
010a5eac79d26ff2,inventory.csv#1098,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
9023d1426ca20db8,inventory.csv#1099,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
4585f8805c328df1,inventory.csv#11,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
168c3e22ca88cfb6,inventory.csv#110,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
e9f7ba801c696862,inventory.csv#1100,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
6d71cc6c9906c8c8,inventory.csv#1101,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
1f5a1e87488fe1ed,inventory.csv#1102,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
4e124b680c0db9be,inventory.csv#1103,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
bc0ba5f6c1674975,inventory.csv#1104,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
093edee6f2632c92,inventory.csv#1105,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
896c5a16f42abe37,inventory.csv#1106,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
6d417349b1c61e2d,inventory.csv#1107,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
5400a17fbd65cec0,inventory.csv#1108,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
652e9f7072c79c19,inventory.csv#1109,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
58387bbdc077d232,inventory.csv#111,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
7b5428d4ce73372d,inventory.csv#1110,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
953021d9072e89d3,inventory.csv#1111,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
6deb88c0b07c58f3,inventory.csv#1112,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
6c80e4284d5f5d94,inventory.csv#1113,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
069e5f873cb79755,inventory.csv#1114,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
ed04715af67d03df,inventory.csv#1115,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
7f648ef2091a6ef0,inventory.csv#1116,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
9c50724e2fcb6613,inventory.csv#1117,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
479fbf16f2a25abe,inventory.csv#1118,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
25fafa1e46457130,inventory.csv#1119,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
34517e55cc2d4b01,inventory.csv#112,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
f7438236a4639a4b,inventory.csv#1120,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
a498f68ffb5f4907,inventory.csv#1121,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
468d625f0844aa24,inventory.csv#1122,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
15a809941cc960dc,inventory.csv#1123,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
8100d6a74e9ba82d,inventory.csv#1124,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
450ce1e89c805dad,inventory.csv#1125,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
1a7201285437d8c7,inventory.csv#1126,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
960661d1bf46eb6a,inventory.csv#1127,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
33f54f713f7b6fae,inventory.csv#1128,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
9c101e0a6a9645fb,inventory.csv#1129,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
f2cf03c3c35c6230,inventory.csv#113,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
86417c4ab7516807,inventory.csv#1130,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
8212533a621bedec,inventory.csv#1131,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
d11a0fa33ab4333f,inventory.csv#1132,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
79d53545f821f433,inventory.csv#1133,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
a011f144f3d6db9f,inventory.csv#1134,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
734189b4ad319e2f,inventory.csv#1135,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
ea96d037f51724b5,inventory.csv#1136,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
47dbcf2909ba9e67,inventory.csv#1137,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
a61ae69ae7e6d57e,inventory.csv#1138,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
edd7b0588361d15c,inventory.csv#1139,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
989cc336890eec0a,inventory.csv#114,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
1473e6152a47d032,inventory.csv#1140,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
eedcca3536f819f4,inventory.csv#1141,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
3171ecba77ad0769,inventory.csv#1142,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
449eb5b3551645b0,inventory.csv#1143,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
581f45d3f89be9ed,inventory.csv#1144,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
6806948feb0d7f85,inventory.csv#1145,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
e28becdf7a7e900b,inventory.csv#1146,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
c5ec8562041739d1,inventory.csv#1147,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
92312f5ca6f9b917,inventory.csv#1148,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
c9fa16d97dac8d9f,inventory.csv#1149,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
eb0108f99edfaa0d,inventory.csv#115,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
c272247b4477139c,inventory.csv#1150,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
b6c513e34e2f3420,inventory.csv#1151,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
c628388ac5da5e2c,inventory.csv#1152,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
8ff3c037eedde77a,inventory.csv#1153,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
c91ce1755beec30b,inventory.csv#1154,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
3b8a3a6854bbb419,inventory.csv#1155,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
7f141ee14418cc0b,inventory.csv#1156,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
dcac602bdb572657,inventory.csv#1157,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
6d21671bb36225cc,inventory.csv#1158,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
c168037a658b6c7a,inventory.csv#1159,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
344726d64c823794,inventory.csv#116,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
8054f855becdbeba,inventory.csv#1160,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
d8fbaa770f982525,inventory.csv#1161,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
3fe8a5095d8589a3,inventory.csv#1162,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
61c0af77eae41932,inventory.csv#1163,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
36bdde8ad3257c79,inventory.csv#1164,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
ccf804f900508a26,inventory.csv#1165,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
4ed7f18cac211856,inventory.csv#1166,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
4348d3b1877e33f1,inventory.csv#1167,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
439d9e2ca487c6ef,inventory.csv#1168,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
f3b4297d8ce02d62,inventory.csv#1169,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
dd63b0f02e4fe175,inventory.csv#117,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
10c8653459bff3d9,inventory.csv#1170,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
20d4b8f2867e87d1,inventory.csv#1171,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
8ccd3b97ed5d2ad2,inventory.csv#1172,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
ce3860960783c8d5,inventory.csv#1173,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
aae018e56aaac517,inventory.csv#1174,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
d00b8a287541f762,inventory.csv#1175,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
9b65ad39e6f53273,inventory.csv#1176,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
0354c3e107546b67,inventory.csv#1177,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
cdb8503ff68de0c0,inventory.csv#1178,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
8dd597100316e677,inventory.csv#1179,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
2d1f137c27294c37,inventory.csv#118,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
d8ae279608bf1acb,inventory.csv#1180,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
28f4da7d8d29a453,inventory.csv#1181,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
5b073d2e398b6e09,inventory.csv#1182,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
aec4c3a87cc836d6,inventory.csv#1183,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
d036a013d2ec05bf,inventory.csv#1184,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
b883f2ebfebf33d6,inventory.csv#1185,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
2b92b023cda5ed96,inventory.csv#1186,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
ef82bde090075ba1,inventory.csv#1187,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
16118d76ea2485d5,inventory.csv#1188,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
8a858bcac051b2d1,inventory.csv#1189,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
1cd4d19e8ef77541,inventory.csv#119,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
d2c9b35f91a519e5,inventory.csv#1190,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
399bd5a11713506e,inventory.csv#1191,device_family,,0.0,0.58,"[""modelo/família identificável com conjunto amplo""]",[],True
8df5c3e42e18d988,inventory.csv#1192,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
435da5e2ca55a745,inventory.csv#1193,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
7e4d9a7017cb25e6,inventory.csv#1194,specific_device,,0.0,0.72,"[""modelo identificável e conjunto coerente""]",[],True
