record_id,source_path,original_text,candidate,confidence,extraction_source,ambiguity,alternatives,requires_review
25ab0403fa38f2e9,inventory.csv#1097,143_-1,143_-1,0.98,inventory.model,False,[],False
010a5eac79d26ff2,inventory.csv#1098,0_-1,0_-1,0.98,inventory.model,False,[],False
9023d1426ca20db8,inventory.csv#1099,134_107,134_107,0.98,inventory.model,False,[],False
4585f8805c328df1,inventory.csv#11,16_37,16_37,0.98,inventory.model,False,[],False
168c3e22ca88cfb6,inventory.csv#110,64_-1,64_-1,0.98,inventory.model,False,[],False
e9f7ba801c696862,inventory.csv#1100,129_102,129_102,0.98,inventory.model,False,[],False
6d71cc6c9906c8c8,inventory.csv#1101,128_112,128_112,0.98,inventory.model,False,[],False
1f5a1e87488fe1ed,inventory.csv#1102,130_114,130_114,0.98,inventory.model,False,[],False
4e124b680c0db9be,inventory.csv#1103,132_116,132_116,0.98,inventory.model,False,[],False
bc0ba5f6c1674975,inventory.csv#1104,130_114,130_114,0.98,inventory.model,False,[],False
093edee6f2632c92,inventory.csv#1105,128_112,128_112,0.98,inventory.model,False,[],False
896c5a16f42abe37,inventory.csv#1106,128_112,128_112,0.98,inventory.model,False,[],False
6d417349b1c61e2d,inventory.csv#1107,0_-1,0_-1,0.98,inventory.model,False,[],False
5400a17fbd65cec0,inventory.csv#1108,128_112,128_112,0.98,inventory.model,False,[],False
652e9f7072c79c19,inventory.csv#1109,131_74,131_74,0.98,inventory.model,False,[],False
58387bbdc077d232,inventory.csv#111,4_-1,4_-1,0.98,inventory.model,False,[],False
7b5428d4ce73372d,inventory.csv#1110,130_114,130_114,0.98,inventory.model,False,[],False
953021d9072e89d3,inventory.csv#1111,130_114,130_114,0.98,inventory.model,False,[],False
6deb88c0b07c58f3,inventory.csv#1112,128_112,128_112,0.98,inventory.model,False,[],False
6c80e4284d5f5d94,inventory.csv#1113,130_114,130_114,0.98,inventory.model,False,[],False
069e5f873cb79755,inventory.csv#1114,128_112,128_112,0.98,inventory.model,False,[],False
ed04715af67d03df,inventory.csv#1115,130_114,130_114,0.98,inventory.model,False,[],False
7f648ef2091a6ef0,inventory.csv#1116,132_116,132_116,0.98,inventory.model,False,[],False
9c50724e2fcb6613,inventory.csv#1117,132_66,132_66,0.98,inventory.model,False,[],False
479fbf16f2a25abe,inventory.csv#1118,134_118,134_118,0.98,inventory.model,False,[],False
25fafa1e46457130,inventory.csv#1119,161_-1,161_-1,0.98,inventory.model,False,[],False
34517e55cc2d4b01,inventory.csv#112,1_-1,1_-1,0.98,inventory.model,False,[],False
f7438236a4639a4b,inventory.csv#1120,164_-1,164_-1,0.98,inventory.model,False,[],False
a498f68ffb5f4907,inventory.csv#1121,40_-1,40_-1,0.98,inventory.model,False,[],False
468d625f0844aa24,inventory.csv#1122,4_-1,4_-1,0.98,inventory.model,False,[],False
15a809941cc960dc,inventory.csv#1123,7_-1,7_-1,0.98,inventory.model,False,[],False
8100d6a74e9ba82d,inventory.csv#1124,0_-1,0_-1,0.98,inventory.model,False,[],False
450ce1e89c805dad,inventory.csv#1125,128_112,128_112,0.98,inventory.model,False,[],False
1a7201285437d8c7,inventory.csv#1126,12_-1,12_-1,0.98,inventory.model,False,[],False
960661d1bf46eb6a,inventory.csv#1127,130_114,130_114,0.98,inventory.model,False,[],False
33f54f713f7b6fae,inventory.csv#1128,16_-1,16_-1,0.98,inventory.model,False,[],False
9c101e0a6a9645fb,inventory.csv#1129,17_-1,17_-1,0.98,inventory.model,False,[],False
f2cf03c3c35c6230,inventory.csv#113,238_135,238_135,0.98,inventory.model,False,[],False
86417c4ab7516807,inventory.csv#1130,18_-1,18_-1,0.98,inventory.model,False,[],False
8212533a621bedec,inventory.csv#1131,20_-1,20_-1,0.98,inventory.model,False,[],False
d11a0fa33ab4333f,inventory.csv#1132,23_-1,23_-1,0.98,inventory.model,False,[],False
79d53545f821f433,inventory.csv#1133,5_-1,5_-1,0.98,inventory.model,False,[],False
a011f144f3d6db9f,inventory.csv#1134,64_-1,64_-1,0.98,inventory.model,False,[],False
734189b4ad319e2f,inventory.csv#1135,6_-1,6_-1,0.98,inventory.model,False,[],False
ea96d037f51724b5,inventory.csv#1136,128_112,128_112,0.98,inventory.model,False,[],False
47dbcf2909ba9e67,inventory.csv#1137,130_114,130_114,0.98,inventory.model,False,[],False
a61ae69ae7e6d57e,inventory.csv#1138,0_-1,0_-1,0.98,inventory.model,False,[],False
edd7b0588361d15c,inventory.csv#1139,128_112,128_112,0.98,inventory.model,False,[],False
989cc336890eec0a,inventory.csv#114,238_135,238_135,0.98,inventory.model,False,[],False
1473e6152a47d032,inventory.csv#1140,130_114,130_114,0.98,inventory.model,False,[],False
eedcca3536f819f4,inventory.csv#1141,130_114,130_114,0.98,inventory.model,False,[],False
3171ecba77ad0769,inventory.csv#1142,130_114,130_114,0.98,inventory.model,False,[],False
449eb5b3551645b0,inventory.csv#1143,128_112,128_112,0.98,inventory.model,False,[],False
581f45d3f89be9ed,inventory.csv#1144,131_74,131_74,0.98,inventory.model,False,[],False
6806948feb0d7f85,inventory.csv#1145,130_114,130_114,0.98,inventory.model,False,[],False
e28becdf7a7e900b,inventory.csv#1146,0_-1,0_-1,0.98,inventory.model,False,[],False
c5ec8562041739d1,inventory.csv#1147,1_-1,1_-1,0.98,inventory.model,False,[],False
92312f5ca6f9b917,inventory.csv#1148,30_-1,30_-1,0.98,inventory.model,False,[],False
c9fa16d97dac8d9f,inventory.csv#1149,7_0,7_0,0.98,inventory.model,False,[],False
eb0108f99edfaa0d,inventory.csv#115,238_135,238_135,0.98,inventory.model,False,[],False
c272247b4477139c,inventory.csv#1150,1_-1,1_-1,0.98,inventory.model,False,[],False
b6c513e34e2f3420,inventory.csv#1151,7_0,7_0,0.98,inventory.model,False,[],False
c628388ac5da5e2c,inventory.csv#1152,11_-1,11_-1,0.98,inventory.model,False,[],False
8ff3c037eedde77a,inventory.csv#1153,29_-1,29_-1,0.98,inventory.model,False,[],False
c91ce1755beec30b,inventory.csv#1154,5_-1,5_-1,0.98,inventory.model,False,[],False
3b8a3a6854bbb419,inventory.csv#1155,3_-1,3_-1,0.98,inventory.model,False,[],False
7f141ee14418cc0b,inventory.csv#1156,30_-1,30_-1,0.98,inventory.model,False,[],False
dcac602bdb572657,inventory.csv#1157,29_-1,29_-1,0.98,inventory.model,False,[],False
6d21671bb36225cc,inventory.csv#1158,4_15,4_15,0.98,inventory.model,False,[],False
c168037a658b6c7a,inventory.csv#1159,0_-1,0_-1,0.98,inventory.model,False,[],False
344726d64c823794,inventory.csv#116,238_135,238_135,0.98,inventory.model,False,[],False
8054f855becdbeba,inventory.csv#1160,0_-1,0_-1,0.98,inventory.model,False,[],False
d8fbaa770f982525,inventory.csv#1161,5_-1,5_-1,0.98,inventory.model,False,[],False
3fe8a5095d8589a3,inventory.csv#1162,16_-1,16_-1,0.98,inventory.model,False,[],False
61c0af77eae41932,inventory.csv#1163,18_17,18_17,0.98,inventory.model,False,[],False
36bdde8ad3257c79,inventory.csv#1164,2_17,2_17,0.98,inventory.model,False,[],False
ccf804f900508a26,inventory.csv#1165,18_17,18_17,0.98,inventory.model,False,[],False
4ed7f18cac211856,inventory.csv#1166,2_17,2_17,0.98,inventory.model,False,[],False
4348d3b1877e33f1,inventory.csv#1167,0_-1,0_-1,0.98,inventory.model,False,[],False
439d9e2ca487c6ef,inventory.csv#1168,0_246,0_246,0.98,inventory.model,False,[],False
f3b4297d8ce02d62,inventory.csv#1169,32_255,32_255,0.98,inventory.model,False,[],False
dd63b0f02e4fe175,inventory.csv#117,1_222,1_222,0.98,inventory.model,False,[],False
10c8653459bff3d9,inventory.csv#1170,54_-1,54_-1,0.98,inventory.model,False,[],False
20d4b8f2867e87d1,inventory.csv#1171,80_-1,80_-1,0.98,inventory.model,False,[],False
8ccd3b97ed5d2ad2,inventory.csv#1172,168_-1,168_-1,0.98,inventory.model,False,[],False
ce3860960783c8d5,inventory.csv#1173,80_-1,80_-1,0.98,inventory.model,False,[],False
aae018e56aaac517,inventory.csv#1174,12_251,12_251,0.98,inventory.model,False,[],False
d00b8a287541f762,inventory.csv#1175,184_0,184_0,0.98,inventory.model,False,[],False
9b65ad39e6f53273,inventory.csv#1176,3_-1,3_-1,0.98,inventory.model,False,[],False
0354c3e107546b67,inventory.csv#1177,4_-1,4_-1,0.98,inventory.model,False,[],False
cdb8503ff68de0c0,inventory.csv#1178,80_-1,80_-1,0.98,inventory.model,False,[],False
8dd597100316e677,inventory.csv#1179,96_-1,96_-1,0.98,inventory.model,False,[],False
2d1f137c27294c37,inventory.csv#118,238_135,238_135,0.98,inventory.model,False,[],False
d8ae279608bf1acb,inventory.csv#1180,97_-1,97_-1,0.98,inventory.model,False,[],False
28f4da7d8d29a453,inventory.csv#1181,102_0,102_0,0.98,inventory.model,False,[],False
5b073d2e398b6e09,inventory.csv#1182,86_171,86_171,0.98,inventory.model,False,[],False
aec4c3a87cc836d6,inventory.csv#1183,144_0,144_0,0.98,inventory.model,False,[],False
d036a013d2ec05bf,inventory.csv#1184,80_-1,80_-1,0.98,inventory.model,False,[],False
b883f2ebfebf33d6,inventory.csv#1185,96_-1,96_-1,0.98,inventory.model,False,[],False
2b92b023cda5ed96,inventory.csv#1186,96_158,96_158,0.98,inventory.model,False,[],False
ef82bde090075ba1,inventory.csv#1187,97_-1,97_-1,0.98,inventory.model,False,[],False
16118d76ea2485d5,inventory.csv#1188,80_-1,80_-1,0.98,inventory.model,False,[],False
8a858bcac051b2d1,inventory.csv#1189,80_173,80_173,0.98,inventory.model,False,[],False
1cd4d19e8ef77541,inventory.csv#119,14_-1,14_-1,0.98,inventory.model,False,[],False
d2c9b35f91a519e5,inventory.csv#1190,12_251,12_251,0.98,inventory.model,False,[],False
399bd5a11713506e,inventory.csv#1191,80_-1,80_-1,0.98,inventory.model,False,[],False
8df5c3e42e18d988,inventory.csv#1192,80_143,80_143,0.98,inventory.model,False,[],False
435da5e2ca55a745,inventory.csv#1193,80_173,80_173,0.98,inventory.model,False,[],False
7e4d9a7017cb25e6,inventory.csv#1194,96_-1,96_-1,0.98,inventory.model,False,[],False
566535ecda47b5c2,inventory.csv#1195,80_-1,80_-1,0.98,inventory.model,False,[],False
792a4f6088c2b1b1,inventory.csv#1196,80_-1,80_-1,0.98,inventory.model,False,[],False
7a3234c5581f3b4e,inventory.csv#1197,135_69,135_69,0.98,inventory.model,False,[],False
a0b2e6a948cb5eba,inventory.csv#1198,128_35,128_35,0.98,inventory.model,False,[],False
cc8978ccb13983ad,inventory.csv#1199,91_-1,91_-1,0.98,inventory.model,False,[],False
65fe4791df65ed73,inventory.csv#12,5_122,5_122,0.98,inventory.model,False,[],False
1403e80628fe28b1,inventory.csv#120,25_-1,25_-1,0.98,inventory.model,False,[],False
cc4a5ba513743e9f,inventory.csv#1200,71_-1,71_-1,0.98,inventory.model,False,[],False
b17d8f5f431bbe0f,inventory.csv#1201,91_-1,91_-1,0.98,inventory.model,False,[],False
d787cfdf3ebc1244,inventory.csv#1202,1_-1,1_-1,0.98,inventory.model,False,[],False
6b6a0d4f87f117fc,inventory.csv#1203,80_-1,80_-1,0.98,inventory.model,False,[],False
e27257a265c936a2,inventory.csv#1204,0_-1,0_-1,0.98,inventory.model,False,[],False
9ddf11975182482f,inventory.csv#1205,40_-1,40_-1,0.98,inventory.model,False,[],False
9aae4139d80af928,inventory.csv#1206,44_-1,44_-1,0.98,inventory.model,False,[],False
1ae53ac6a1c98b71,inventory.csv#1207,5_1,5_1,0.98,inventory.model,False,[],False
ced791dfbbed00e0,inventory.csv#1208,80_-1,80_-1,0.98,inventory.model,False,[],False
9d2d97dd66bffd56,inventory.csv#1209,83_-1,83_-1,0.98,inventory.model,False,[],False
ed4aa5f667bf890f,inventory.csv#121,31_-1,31_-1,0.98,inventory.model,False,[],False
ddbefba3bd81cac4,inventory.csv#1210,96_-1,96_-1,0.98,inventory.model,False,[],False
fbf1d710bfd9f9dd,inventory.csv#1211,96_158,96_158,0.98,inventory.model,False,[],False
f908e4ba4b95c9cc,inventory.csv#1212,97_-1,97_-1,0.98,inventory.model,False,[],False
b2db3cc01f991f6e,inventory.csv#1213,97_159,97_159,0.98,inventory.model,False,[],False
199ffe35c5b7c263,inventory.csv#1214,135_69,135_69,0.98,inventory.model,False,[],False
4413899837f7b15e,inventory.csv#1215,80_-1,80_-1,0.98,inventory.model,False,[],False
174cb6d423c3bd4f,inventory.csv#1216,0_-1,0_-1,0.98,inventory.model,False,[],False
de9af75b75daf5f0,inventory.csv#1217,64_64,64_64,0.98,inventory.model,False,[],False
c4d00fe6098bb3f8,inventory.csv#1218,77_178,77_178,0.98,inventory.model,False,[],False
fa52c2f344550010,inventory.csv#1219,1_-1,1_-1,0.98,inventory.model,False,[],False
f2baa9202aaa9ee7,inventory.csv#122,0_-1,0_-1,0.98,inventory.model,False,[],False
6d5a8f850fed7842,inventory.csv#1220,32_32,32_32,0.98,inventory.model,False,[],False
9738b53a0b7d3561,inventory.csv#1221,64_64,64_64,0.98,inventory.model,False,[],False
857b9b441c22362d,inventory.csv#1222,4_15,4_15,0.98,inventory.model,False,[],False
70166bbaadfbe009,inventory.csv#1223,4_15,4_15,0.98,inventory.model,False,[],False
dc33f2cc1b684207,inventory.csv#1224,4_17,4_17,0.98,inventory.model,False,[],False
57a309b4d5819c76,inventory.csv#1225,4_15,4_15,0.98,inventory.model,False,[],False
65768091a3615aa3,inventory.csv#1226,4_15,4_15,0.98,inventory.model,False,[],False
bdd9f6bc07f08749,inventory.csv#1227,4_17,4_17,0.98,inventory.model,False,[],False
2c8dc53bac07ec82,inventory.csv#1228,4_15,4_15,0.98,inventory.model,False,[],False
c51d6c4e17bbea3c,inventory.csv#1229,4_15,4_15,0.98,inventory.model,False,[],False
0c7c3c4d683ce824,inventory.csv#123,16_-1,16_-1,0.98,inventory.model,False,[],False
ad987f47bfd25094,inventory.csv#1230,0_-1,0_-1,0.98,inventory.model,False,[],False
cb24361215b65590,inventory.csv#1231,128_-1,128_-1,0.98,inventory.model,False,[],False
c8301f61ac07e2de,inventory.csv#1232,12_-1,12_-1,0.98,inventory.model,False,[],False
4120169db4436e87,inventory.csv#1233,12_251,12_251,0.98,inventory.model,False,[],False
cb021f097053816e,inventory.csv#1234,133_48,133_48,0.98,inventory.model,False,[],False
0a099dd0898b3a73,inventory.csv#1235,136_-1,136_-1,0.98,inventory.model,False,[],False
c1ca3b8486d4b656,inventory.csv#1236,1_-1,1_-1,0.98,inventory.model,False,[],False
bb597fb9c038ec3a,inventory.csv#1237,4_-1,4_-1,0.98,inventory.model,False,[],False
094f038a17d1bdcd,inventory.csv#1238,60_178,60_178,0.98,inventory.model,False,[],False
ff9299c571a9b8f4,inventory.csv#1239,71_-1,71_-1,0.98,inventory.model,False,[],False
0f86ceebf975b030,inventory.csv#124,20_-1,20_-1,0.98,inventory.model,False,[],False
ee3aa5b2536be6a9,inventory.csv#1240,12_-1,12_-1,0.98,inventory.model,False,[],False
25c984f399954eae,inventory.csv#1241,133_48,133_48,0.98,inventory.model,False,[],False
d01968ffd8a8b610,inventory.csv#1242,133_48,133_48,0.98,inventory.model,False,[],False
12aee1e738df5811,inventory.csv#1243,133_48,133_48,0.98,inventory.model,False,[],False
7bf3bf6e9b01c1e8,inventory.csv#1244,12_-1,12_-1,0.98,inventory.model,False,[],False
0d8e0386b5e7140f,inventory.csv#1245,12_251,12_251,0.98,inventory.model,False,[],False
7df2009f667f8f8d,inventory.csv#1246,133_48,133_48,0.98,inventory.model,False,[],False
446f608c264151e0,inventory.csv#1247,136_-1,136_-1,0.98,inventory.model,False,[],False
df34014256c1e96c,inventory.csv#1248,1_-1,1_-1,0.98,inventory.model,False,[],False
06acf7c1ad3c081f,inventory.csv#1249,4_-1,4_-1,0.98,inventory.model,False,[],False
